Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
66,2026-08-13,822696,2026-08-13T20:05:00Z,Scheduled,Nationals Park,Chicago Cubs @ Washington Nationals,Away,624424,Michael Conforto,Chicago Cubs,Washington Nationals,DH,L,No,,79,209,180,42,12,0,9,24,27,25,1,61,0.233,0.325,0.45,0.775,6,19,15,3,0,0.2,0.0,17,49,40,8,1,0.2,0.0204,248,58,5.7,28.3,55.2,23.5,21.4,19.6,31.0,57.7,29.0,6.6,5.0,6.6,50.7,83.5,21.4,0.594,70.5,96.2,110.7,27.7,9.8,7.1,54.2,39.0,Below Average,2.5,Pull Power,A-,Elevated power plane,39.0,Below Average,0.969,Good,5.2,61.1,95.7,0.512,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,13.74,4.74,Strong positive regression,Below Average Pull Power profile. 5.7% barrel rate; 83.5 mph average exit velocity; 31.0% air-ball rate; 57.7% pull-air rate; 6.6% HR-launch rate.,0.0431,0.039,4.05,32,13,20.0,1.6,160.0,Above normal drought,676917,Cade Cavalli,R,LHB vs RHP,25,25,128.2,3.57,1.3,15,1.05,9.86,2.73,701,4.4,24.1,12.1,34.5,29.7,82.8,94.9,111.5,0.542,15,33.5,72.9,0.525,5.0,4-Seam Fastball,L,LHB vs RHP,35.5,203,0.223,0.315,0.411,0.727,7,24,60,0.0345,5.4,0.605,326,0.0307,3.5,0.52,0,0,0,0/0,,,,,0,0,0,37.7,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,473,4-Seam Fastball,29.386892177589854,139,Knuckle Curve,24.312896405919663,115,Sweeper,16.067653276955603,76,Cutter,14.587737843551798,69.0,Sinker,8.879492600422832,42.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.967,0.969,51.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,35.5,27.3,33.5,52.5,50.0,45.0,41.8,4.38,0.771,0.992,1.025,1.0,0.969,0.969,1.035,14.89,7.42,70.8,27.6,F,Lineup unconfirmed,Changeup,6.765327695560254,32.0,,,
67,2026-08-13,822696,2026-08-13T20:05:00Z,Scheduled,Nationals Park,Chicago Cubs @ Washington Nationals,Away,664023,Ian Happ,Chicago Cubs,Washington Nationals,LF,S,No,,117,498,427,93,22,2,20,71,51,64,6,154,0.218,0.327,0.419,0.746,12,43,38,8,2,0.211,0.0465,25,101,86,18,3,0.209,0.0297,594,129,5.9,22.1,50.0,22.7,27.3,14.9,23.6,50.9,28.5,8.4,4.7,8.4,50.8,81.9,18.2,0.564,70.1,93.5,110.3,17.5,10.4,4.0,43.5,34.1,Weak,2.5,Pull Power,A,Excellent HR swing plane,34.1,Weak,0.955,Good,4.7,44.4,91.7,0.468,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,32.63,12.63,Strong positive regression,Weak Pull Power profile. 5.9% barrel rate; 81.9 mph average exit velocity; 23.6% air-ball rate; 50.9% pull-air rate; 8.4% HR-launch rate.,0.0402,0.0386,4.05,6,2,21.4,0.28,28.1,Very recent HR,676917,Cade Cavalli,R,Switch vs RHP,25,25,128.2,3.57,1.3,15,1.05,9.86,2.73,701,4.4,24.1,12.1,34.5,29.7,82.8,94.9,111.5,0.542,15,42.1,99.8,0.593,5.9,4-Seam Fastball,L,LHB vs RHP,41.5,367,0.241,0.362,0.469,0.831,16,55,110,0.0436,7.0,0.663,326,0.0307,3.5,0.52,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,2,42.4,Slight Pitcher Advantage,Below average,45.0,5,Pitch-level Statcast · last 5 MLB games,473,4-Seam Fastball,29.386892177589854,139,Knuckle Curve,24.312896405919663,115,Sweeper,16.067653276955603,76,Cutter,14.587737843551798,69.0,Sinker,8.879492600422832,42.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.984,0.969,50.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,41.5,27.3,42.1,36.2,50.0,45.0,41.6,4.36,1.004,0.992,1.035,1.0,0.955,0.955,0.98,14.73,8.53,85.0,27.0,F,Lineup unconfirmed,Changeup,6.765327695560254,32.0,,,
68,2026-08-13,822696,2026-08-13T20:05:00Z,Scheduled,Nationals Park,Chicago Cubs @ Washington Nationals,Home,677588,José Tena,Washington Nationals,Chicago Cubs,DH,L,No,,92,236,213,51,11,2,6,30,21,20,3,69,0.239,0.314,0.394,0.708,12,29,24,4,1,0.167,0.0345,21,50,43,10,1,0.233,0.02,274,59,3.2,26.8,43.9,34.2,21.9,8.3,20.3,38.3,29.1,4.0,1.7,4.0,29.5,83.5,9.7,0.482,71.9,95.7,112.2,36.7,10.6,7.8,37.9,27.2,Weak,2.0,Contact-First Profile,C,Low line-drive plane,27.2,Weak,0.936,Good,1.7,44.4,93.7,0.362,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,8.96,2.96,Positive regression,Weak Contact-First Profile profile. 3.2% barrel rate; 83.5 mph average exit velocity; 20.3% air-ball rate; 38.3% pull-air rate; 4.0% HR-launch rate.,0.0254,0.0276,3.99,0,0,35.5,0.0,0.0,Very recent HR,592332,Kevin Gausman,R,LHB vs RHP,24,24,134.1,4.29,1.26,16,1.07,8.78,2.48,772,4.4,23.2,13.0,39.5,31.3,81.3,94.3,112.4,0.528,16,64.3,99.9,0.761,8.6,4-Seam Fastball,L,LHB vs RHP,26.1,216,0.227,0.292,0.364,0.655,5,17,63,0.0231,3.9,0.534,321,0.0218,3.7,0.488,0,0,0,0/0,,,,,0,0,0,44.2,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,481,4-Seam Fastball,51.975051975051976,250,Split-Finger,37.83783783783784,182,Slider,10.187110187110187,49,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.029,0.969,39.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,26.1,29.4,64.3,34.2,50.0,45.0,41.3,4.33,1.005,0.995,1.025,1.0,0.936,0.936,0.98,10.58,6.86,72.9,22.0,F,Lineup unconfirmed,,,,,,
69,2026-08-13,823669,2026-08-13T23:30:00Z,Scheduled,Field of Dreams,Philadelphia Phillies @ Minnesota Twins,Away,681082,Bryson Stott,Philadelphia Phillies,Minnesota Twins,2B,L,No,,116,453,402,107,25,6,8,51,53,44,2,79,0.266,0.34,0.418,0.758,13,55,40,15,0,0.375,0.0,25,100,81,27,1,0.333,0.01,586,117,4.2,27.7,51.2,26.2,22.4,13.5,29.2,48.7,31.8,6.0,4.0,6.0,28.0,84.1,21.8,0.529,68.0,95.6,111.4,7.5,12.7,2.3,51.5,31.2,Weak,2.0,Pull Power,A-,Elevated power plane,31.2,Weak,0.947,Good,3.4,60.0,96.1,0.558,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,25.65,17.65,Strong positive regression,Weak Pull Power profile. 4.2% barrel rate; 84.1 mph average exit velocity; 29.2% air-ball rate; 48.7% pull-air rate; 6.0% HR-launch rate.,0.0177,0.0207,4.05,49,16,50.2,0.98,97.5,Near normal interval,671737,Taj Bradley,R,LHB vs RHP,23,23,131.2,3.76,1.25,17,1.16,10.12,3.76,737,4.6,24.8,14.1,41.4,33.0,83.9,95.1,112.7,0.538,17,31.1,100.0,0.513,4.4,4-Seam Fastball,L,LHB vs RHP,34.6,352,0.252,0.323,0.411,0.734,7,33,63,0.0199,5.2,0.522,326,0.0368,7.0,0.57,3,3,0,0/3,0.0,0.0,0.0,0.0,0,0,1,35.0,Slight Pitcher Advantage,Below average,42.5,5,Pitch-level Statcast · last 5 MLB games,496,4-Seam Fastball,41.935483870967744,208,Cutter,26.612903225806452,132,Split-Finger,20.766129032258064,103,Curveball,10.685483870967742,53.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.962,0.971,48.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,34.6,32.8,31.1,49.4,50.0,45.0,41.3,4.33,0.764,1.01,1.025,1.0,0.947,0.947,1.0,8.11,4.96,85.0,22.5,F,Lineup unconfirmed,,,,,,
70,2026-08-13,823829,2026-08-13T17:10:00Z,Scheduled,loanDepot park,Pittsburgh Pirates @ Miami Marlins,Home,682663,Agustín Ramírez,Miami Marlins,Pittsburgh Pirates,C,R,No,,37,145,127,31,6,1,2,16,15,15,2,34,0.244,0.331,0.354,0.685,6,16,14,5,0,0.357,0.0,6,16,14,5,0,0.357,0.0,172,13,3.9,21.4,43.8,36.9,19.3,8.1,20.8,46.7,31.8,3.4,1.5,3.4,25.0,82.7,18.0,0.411,73.8,94.2,112.1,52.5,7.3,10.0,47.3,31.8,Weak,2.5,Pull Power,A,Excellent HR swing plane,31.8,Weak,0.949,Good,0.0,66.7,84.4,0.396,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,6.45,4.45,Strong positive regression,Weak Pull Power profile. 3.9% barrel rate; 82.7 mph average exit velocity; 20.8% air-ball rate; 46.7% pull-air rate; 3.4% HR-launch rate.,0.0138,0.022,3.99,46,15,63.5,0.72,72.4,Recently homered,677952,Braxton Ashcraft,R,RHB vs RHP,23,23,132.1,4.08,1.16,19,1.29,9.86,2.18,712,3.9,25.7,13.2,36.8,25.7,83.8,95.6,113.1,0.517,19,73.2,100.0,1.158,8.6,4-Seam Fastball,R,RHB vs RHP,14.0,97,0.209,0.289,0.267,0.556,1,9,23,0.0103,3.9,0.31,228,0.0263,3.0,0.426,0,0,0,0/0,,,,,0,0,0,42.0,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,416,4-Seam Fastball,34.375,143,Curveball,27.884615384615383,116,Slider,23.076923076923077,96,Sinker,10.817307692307692,45.0,Split-Finger,3.8461538461538463,16.0,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,1.046,0.964,39.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,14.0,27.2,73.2,30.0,39.2,45.0,41.2,4.32,0.857,1.03,0.985,1.0,0.949,0.949,1.0,8.51,5.4,63.6,18.1,F,Lineup unconfirmed,,,,,,
71,2026-08-13,822696,2026-08-13T20:05:00Z,Scheduled,Nationals Park,Chicago Cubs @ Washington Nationals,Away,683737,Michael Busch,Chicago Cubs,Washington Nationals,1B,L,No,,120,541,458,112,20,2,14,52,63,68,11,120,0.245,0.353,0.389,0.742,12,53,50,13,1,0.26,0.0189,25,117,111,29,3,0.261,0.0256,646,162,4.6,22.4,49.2,24.3,26.5,15.9,27.9,43.9,29.1,5.8,4.1,5.8,45.1,82.5,16.4,0.533,66.3,94.2,109.5,5.5,12.1,1.2,46.6,27.0,Weak,2.0,Pull Power,A,Excellent HR swing plane,27.0,Weak,0.936,Good,3.7,50.0,93.8,0.501,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,28.18,14.18,Strong positive regression,Weak Pull Power profile. 4.6% barrel rate; 82.5 mph average exit velocity; 27.9% air-ball rate; 43.9% pull-air rate; 5.8% HR-launch rate.,0.0259,0.027,4.05,35,8,32.7,1.07,107.0,Near normal interval,676917,Cade Cavalli,R,LHB vs RHP,25,25,128.2,3.57,1.3,15,1.05,9.86,2.73,701,4.4,24.1,12.1,34.5,29.7,82.8,94.9,111.5,0.542,15,54.0,99.8,0.687,7.1,4-Seam Fastball,L,LHB vs RHP,30.9,379,0.246,0.356,0.389,0.746,10,49,86,0.0264,4.8,0.55,326,0.0307,3.5,0.52,2,2,2,2/2,1.0,1.0,1.5,2.5,0,0,0,43.3,Neutral Matchup,Average,52.5,5,Pitch-level Statcast · last 5 MLB games,473,4-Seam Fastball,29.386892177589854,139,Knuckle Curve,24.312896405919663,115,Sweeper,16.067653276955603,76,Cutter,14.587737843551798,69.0,Sinker,8.879492600422832,42.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.008,0.969,42.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,30.9,27.3,54.0,43.6,50.0,45.0,41.1,4.32,0.925,0.992,1.025,1.0,0.936,0.936,1.0,10.49,6.45,85.0,25.1,F,Lineup unconfirmed,Changeup,6.765327695560254,32.0,,,
72,2026-08-13,824561,2026-08-13T18:10:00Z,Scheduled,Rate Field,Cincinnati Reds @ Chicago White Sox,Away,663886,Tyler Stephenson,Cincinnati Reds,Chicago White Sox,C,R,No,,91,325,287,71,16,0,10,28,35,35,1,84,0.247,0.329,0.408,0.737,8,31,28,6,2,0.214,0.0645,18,68,60,17,4,0.283,0.0588,396,98,7.3,24.4,35.4,31.6,31.4,16.4,29.6,31.1,31.1,9.2,4.9,9.2,41.6,83.6,22.3,0.765,68.6,94.7,107.3,6.1,14.3,1.5,48.4,30.4,Weak,2.0,Contact-First Profile,A-,Elevated power plane,30.4,Weak,0.945,Good,9.2,24.0,94.0,0.947,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,24.47,14.47,Strong positive regression,Weak Contact-First Profile profile. 7.3% barrel rate; 83.6 mph average exit velocity; 29.6% air-ball rate; 31.1% pull-air rate; 9.2% HR-launch rate.,0.0308,0.0311,4.05,13,4,28.7,0.45,45.3,Recently homered,663436,Davis Martin,R,RHB vs RHP,23,23,123.0,4.17,1.33,10,0.73,7.9,2.78,689,4.8,27.7,11.3,41.1,31.3,83.4,96.4,117.2,0.545,10,49.4,98.4,0.66,6.2,4-Seam Fastball,R,RHB vs RHP,37.9,254,0.263,0.319,0.448,0.767,10,19,70,0.0394,7.5,0.712,214,0.014,3.0,0.49,0,0,0,0/0,,,,,0,0,0,44.3,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,393,4-Seam Fastball,29.516539440203562,116,Sinker,21.374045801526716,84,Curveball,17.048346055979643,67,Cutter,11.195928753180661,44.0,Changeup,10.687022900763358,42.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.999,0.973,41.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,37.9,34.9,49.4,31.6,50.0,45.0,41.0,4.3,1.35,0.941,0.985,1.0,0.945,0.945,1.0,12.01,8.53,80.7,26.3,F,Lineup unconfirmed,Slider,10.178117048346056,40.0,,,
73,2026-08-13,822776,2026-08-13T19:07:00Z,Scheduled,Rogers Centre,Boston Red Sox @ Toronto Blue Jays,Away,655316,Andruw Monasterio,Boston Red Sox,Toronto Blue Jays,SS,R,No,,80,257,230,62,21,1,6,30,32,21,2,53,0.27,0.332,0.448,0.78,12,49,41,13,0,0.317,0.0,22,88,73,26,1,0.356,0.0114,372,109,3.8,18.9,41.3,26.8,31.9,14.3,30.2,42.8,38.8,7.5,5.4,7.5,36.0,81.6,21.4,0.522,67.9,92.6,108.8,3.3,11.4,0.8,51.9,28.1,Weak,2.0,Pull Power,A-,Elevated power plane,28.1,Weak,0.939,Good,2.8,44.7,92.7,0.525,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,14.64,8.64,Strong positive regression,Weak Pull Power profile. 3.8% barrel rate; 81.6 mph average exit velocity; 30.2% air-ball rate; 42.8% pull-air rate; 7.5% HR-launch rate.,0.0233,0.0261,4.05,45,13,38.3,1.17,117.4,Near normal interval,453286,Max Scherzer,R,RHB vs RHP,9,9,36.0,7.25,1.53,11,2.75,6.75,3.75,273,5.9,20.5,12.8,59.0,33.7,81.0,93.6,111.5,0.585,11,35.2,99.9,0.534,5.4,4-Seam Fastball,R,RHB vs RHP,29.9,156,0.259,0.303,0.364,0.667,1,8,33,0.0064,2.7,0.447,53,0.0755,4.4,0.611,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,0,34.8,Slight Pitcher Advantage,Below average,45.0,5,Pitch-level Statcast · last 5 MLB games,407,4-Seam Fastball,45.45454545454545,185,Slider,23.587223587223587,96,Changeup,17.444717444717444,71,Curveball,13.267813267813267,54.0,Cutter,0.2457002457002457,1.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.97,0.984,40.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,29.9,43.2,35.2,34.3,50.0,45.0,40.8,4.29,0.758,1.136,0.985,1.0,0.939,0.939,1.0,10.16,5.86,77.4,24.1,F,Lineup unconfirmed,,,,,,
74,2026-08-13,823915,2026-08-14T02:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,Milwaukee Brewers @ Los Angeles Dodgers,Away,596142,Gary Sánchez,Milwaukee Brewers,Los Angeles Dodgers,C,R,No,,64,206,165,38,8,1,10,31,29,38,2,39,0.23,0.379,0.473,0.852,5,13,11,5,2,0.455,0.1538,10,28,24,7,2,0.292,0.0714,204,25,5.3,27.6,39.2,32.6,28.2,16.8,29.3,38.2,30.1,5.0,4.3,5.0,82.8,82.9,16.9,0.525,68.1,96.7,110.4,19.0,12.8,6.2,57.3,31.1,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,31.1,Weak,0.947,Good,4.0,28.6,96.3,0.431,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,9.34,-0.66,Near expected,Weak Contact-First Profile profile. 5.3% barrel rate; 82.9 mph average exit velocity; 29.3% air-ball rate; 38.2% pull-air rate; 5.0% HR-launch rate.,0.0485,0.0425,4.15,0,0,16.5,0.0,0.0,Very recent HR,808963,Roki Sasaki,R,RHB vs RHP,20,20,105.0,4.54,1.28,21,1.8,9.09,3.43,576,5.9,25.3,13.9,38.8,28.6,84.1,95.2,115.7,0.547,21,32.4,91.2,0.52,4.7,4-Seam Fastball,R,RHB vs RHP,49.9,119,0.179,0.345,0.421,0.766,6,22,24,0.0504,6.5,0.571,191,0.0576,7.2,0.57,2,1,0,0/1,0.0,0.5,0.0,0.5,0,1,0,42.9,Slight Pitcher Advantage,Below average,45.5,5,Pitch-level Statcast · last 5 MLB games,442,4-Seam Fastball,38.914027149321264,172,Split-Finger,38.23529411764706,169,Slider,19.23076923076923,85,Forkball,3.6199095022624435,16.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.965,0.984,47.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,49.9,36.5,32.4,29.2,50.0,45.0,40.6,4.28,1.346,1.112,0.985,1.0,0.947,0.947,0.98,16.48,11.79,69.0,31.6,D,Lineup unconfirmed,,,,,,
75,2026-08-13,822776,2026-08-13T19:07:00Z,Scheduled,Rogers Centre,Boston Red Sox @ Toronto Blue Jays,Home,660821,Jesús Sánchez,Toronto Blue Jays,Boston Red Sox,RF,L,No,,83,261,237,63,15,0,8,23,32,14,6,57,0.266,0.318,0.43,0.748,10,27,22,4,1,0.182,0.037,10,27,22,4,1,0.182,0.037,359,23,8.3,27.6,37.8,31.2,30.6,21.0,31.6,35.8,31.0,7.5,5.3,7.5,34.4,82.9,16.3,0.58,71.6,95.5,110.8,40.8,12.1,8.3,46.9,36.7,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,36.7,Below Average,0.963,Good,13.0,36.4,95.6,0.535,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,23.72,15.72,Strong positive regression,Below Average Contact-First Profile profile. 8.3% barrel rate; 82.9 mph average exit velocity; 31.6% air-ball rate; 35.8% pull-air rate; 7.5% HR-launch rate.,0.0307,0.0311,3.99,11,6,29.6,0.37,37.1,Recently homered,801139,Payton Tolle,L,LHB vs LHP,19,19,107.0,3.2,1.1,13,1.09,10.43,2.44,597,3.2,20.3,13.4,36.9,28.1,81.6,92.6,112.6,0.473,13,48.0,99.8,0.621,7.4,4-Seam Fastball,L,LHB vs LHP,34.5,28,0.148,0.179,0.185,0.364,0,0,5,0.0,0.0,0.289,133,0.0451,3.2,0.459,0,0,0,0/0,,,,,0,0,0,42.3,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,416,4-Seam Fastball,43.26923076923077,180,Cutter,24.51923076923077,102,Sinker,18.26923076923077,76,Curveball,10.096153846153847,42.0,Changeup,3.8461538461538463,16.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.996,0.957,44.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,34.5,22.3,48.0,55.2,50.0,45.0,40.5,4.27,1.077,0.998,0.985,1.0,0.963,0.963,1.0,11.84,7.53,72.8,23.7,F,Lineup unconfirmed,,,,,,
76,2026-08-13,823995,2026-08-14T02:07:00Z,Scheduled,Angel Stadium,Texas Rangers @ Los Angeles Angels,Home,666139,Josh Lowe,Los Angeles Angels,Texas Rangers,LF,L,No,,77,231,210,42,5,0,8,19,22,17,1,65,0.2,0.262,0.338,0.6,10,25,21,4,0,0.19,0.0,17,46,37,6,0,0.162,0.0,340,58,4.3,18.5,40.8,27.7,31.5,13.8,24.1,35.5,26.1,4.4,2.5,4.4,32.5,81.8,24.5,0.566,71.6,92.5,108.5,35.3,8.6,5.1,41.8,24.3,Weak,2.0,Contact-First Profile,A-,Elevated power plane,24.3,Weak,0.928,Good,3.4,35.7,92.7,0.557,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,12.8,4.8,Strong positive regression,Weak Contact-First Profile profile. 4.3% barrel rate; 81.8 mph average exit velocity; 24.1% air-ball rate; 35.5% pull-air rate; 4.4% HR-launch rate.,0.0346,0.0337,3.81,37,17,26.2,1.41,141.0,Above normal drought,594798,Jacob deGrom,R,LHB vs RHP,22,22,118.2,3.87,1.13,17,1.29,10.92,2.28,623,5.0,26.0,14.3,46.6,31.8,84.1,95.5,114.9,0.585,17,44.8,99.4,0.634,5.2,4-Seam Fastball,L,LHB vs RHP,43.4,196,0.209,0.277,0.367,0.644,8,16,53,0.0408,5.3,0.616,288,0.0382,5.8,0.605,2,2,1,1/2,0.5,0.5,0.5,1.0,0,0,0,45.4,Neutral Matchup,Average,50.9,5,Pitch-level Statcast · last 5 MLB games,446,4-Seam Fastball,41.03139013452915,183,Slider,39.46188340807175,176,Curveball,8.52017937219731,38,Changeup,6.726457399103139,30.0,Sinker,4.260089686098655,19.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.99,0.975,39.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,43.4,39.7,44.8,27.4,50.0,45.0,40.5,4.27,0.758,1.03,1.025,0.94,0.928,0.872,1.035,12.26,6.25,72.2,23.1,F,Lineup unconfirmed,,,,,,
